Frequenz	Kanal A	Kanal C
(MHz)	(dBV)	(dBV)

0.58201385	-109.67670000	-57.01993000
0.58228633	-109.49680000	-57.02116000
0.58255881	-109.24300000	-57.15145000
0.58283128	-109.19490000	-57.13063000
0.58310376	-109.25910000	-56.86069000
0.58337624	-108.89890000	-56.91688000
0.58364872	-109.03610000	-57.20510000
0.58392120	-109.32370000	-57.26421000
0.58419368	-109.15020000	-57.08979000
0.58446615	-109.25280000	-57.10944000
0.58473863	-109.26500000	-57.18637000
0.58501111	-109.00610000	-57.22904000
0.58528359	-109.55430000	-57.15620000
0.58555607	-109.86070000	-57.38190000
0.58582855	-109.97730000	-57.33910000
0.58610102	-109.68230000	-57.21110000
0.58637350	-109.51800000	-56.98129000
0.58664598	-109.63990000	-57.11150000
0.58691846	-109.65330000	-57.21424000
0.58719094	-109.43910000	-56.91387000
0.58746342	-109.26740000	-56.94795000
0.58773589	-109.20920000	-57.14121000
0.58800837	-109.28290000	-57.12815000
0.58828085	-109.42920000	-56.98861000
0.58855333	-109.68120000	-56.92008000
0.58882581	-109.69960000	-56.99314000
0.58909829	-109.88710000	-56.92511000
0.58937077	-109.88200000	-56.88676000
0.58964324	-109.65820000	-57.06979000
0.58991572	-109.40140000	-57.09963000
0.59018820	-109.15490000	-57.00303000
0.59046068	-109.02920000	-56.90712000
0.59073316	-109.14150000	-56.98449000
0.59100564	-109.01360000	-57.08353000
0.59127811	-109.17840000	-57.09853000
0.59155059	-109.72950000	-56.94160000
0.59182307	-109.80710000	-56.91804000
0.59209555	-109.85820000	-57.15928000
0.59236803	-109.68730000	-57.27654000
0.59264051	-109.57220000	-56.99595000
0.59291298	-108.98680000	-57.00852000
0.59318546	-109.02370000	-57.05285000
0.59345794	-109.23700000	-57.15501000
0.59373042	-109.37380000	-57.20845000
0.59400290	-109.48330000	-57.09716000
0.59427538	-109.18730000	-56.89325000
0.59454785	-109.16900000	-56.98032000
0.59482033	-109.50280000	-57.12016000
0.59509281	-109.41210000	-57.37283000
0.59536529	-109.46130000	-57.43013000
0.59563777	-109.33510000	-57.30564000
0.59591025	-109.19310000	-57.23954000
0.59618273	-109.32880000	-57.41088000
0.59645520	-109.78780000	-57.26437000
0.59672768	-110.13260000	-57.28759000
0.59700016	-109.78470000	-57.57777000
0.59727264	-109.41020000	-57.58272000
0.59754512	-109.18780000	-57.29492000
0.59781760	-109.53800000	-57.11547000
0.59809007	-109.74680000	-57.25435000
0.59836255	-109.56250000	-57.15451000
0.59863503	-109.43060000	-57.16275000
0.59890751	-109.43980000	-57.27077000
0.59917999	-109.46680000	-57.36667000
0.59945247	-109.66250000	-57.24180000
0.59972494	-109.76500000	-57.10575000
0.59999742	-109.84230000	-57.00681000
0.60026990	-109.48060000	-57.14235000
0.60054238	-109.52100000	-57.40282000
0.60081486	-109.25720000	-57.61089000
0.60108734	-109.49580000	-57.62922000
0.60135981	-109.30900000	-57.36045000
0.60163229	-109.61570000	-57.21015000
0.60190477	-109.76050000	-57.31785000
0.60217725	-109.44120000	-57.12688000
0.60244973	-109.46850000	-57.15790000
0.60272221	-109.36450000	-57.08783000
0.60299468	-109.63020000	-57.32341000
0.60326716	-109.70220000	-57.36292000
0.60353964	-109.67960000	-57.41113000
0.60381212	-109.75430000	-57.11015000
0.60408460	-109.55700000	-57.06998000
0.60435708	-109.51500000	-57.32059000
0.60462956	-109.58610000	-57.28518000
0.60490203	-109.62130000	-57.27498000
0.60517451	-109.59460000	-57.19520000
0.60544699	-109.73660000	-57.15653000
0.60571947	-109.66140000	-57.34145000
0.60599195	-109.49310000	-57.10490000
0.60626443	-109.36140000	-57.18354000
0.60653690	-109.67930000	-57.48710000
0.60680938	-109.73060000	-57.55820000
0.60708186	-109.83900000	-57.02011000
0.60735434	-109.85770000	-57.19585000
0.60762682	-110.08610000	-57.35933000
0.60789930	-109.89580000	-57.36989000
0.60817177	-109.65540000	-57.42075000
0.60844425	-109.50740000	-57.64451000
0.60871673	-109.71190000	-57.70521000
0.60898921	-109.72850000	-57.49687000
0.60926169	-109.69980000	-57.25179000
0.60953417	-109.48380000	-57.08139000
0.60980664	-109.60310000	-57.26599000
0.61007912	-109.62830000	-57.40976000
0.61035160	-109.82970000	-57.63491000
0.61062408	-109.73420000	-57.56746000
0.61089656	-109.65530000	-57.40368000
0.61116904	-109.63320000	-57.47726000
0.61144152	-109.36380000	-57.32956000
0.61171399	-109.34140000	-57.20238000
0.61198647	-109.51000000	-57.48782000
0.61225895	-109.52430000	-57.34790000
0.61253143	-109.53210000	-57.15758000
0.61280391	-109.50370000	-57.12077000
0.61307639	-109.65210000	-57.23338000
0.61334886	-109.52270000	-57.39979000
0.61362134	-109.71980000	-57.57547000
0.61389382	-109.83670000	-57.36679000
0.61416630	-109.62880000	-57.28205000
0.61443878	-109.55360000	-57.39522000
0.61471126	-109.38730000	-57.37689000
0.61498373	-109.49440000	-57.37371000
0.61525621	-109.62710000	-57.13371000
0.61552869	-109.28920000	-57.28659000
0.61580117	-109.35770000	-57.22698000
0.61607365	-109.56600000	-57.54884000
0.61634613	-109.61750000	-57.79130000
0.61661860	-109.41540000	-57.66872000
0.61689108	-109.51800000	-57.32003000
0.61716356	-109.48150000	-57.27312000
0.61743604	-109.23310000	-57.30372000
0.61770852	-109.70400000	-57.38667000
0.61798100	-109.87430000	-57.40966000
0.61825347	-109.68190000	-57.50193000
0.61852595	-109.38920000	-57.50484000
0.61879843	-109.74370000	-57.44155000
0.61907091	-109.36170000	-57.83216000
0.61934339	-109.13080000	-57.58763000
0.61961587	-109.33180000	-57.42168000
0.61988835	-109.73650000	-57.49239000
0.62016082	-109.46080000	-57.65618000
0.62043330	-109.25600000	-57.39033000
0.62070578	-109.08030000	-57.28337000
0.62097826	-109.25720000	-57.28112000
0.62125074	-109.94560000	-57.56864000
0.62152322	-109.98070000	-57.75677000
0.62179569	-109.39550000	-57.82750000
0.62206817	-108.96240000	-57.77568000
0.62234065	-109.06240000	-57.78102000
0.62261313	-109.20970000	-57.41489000
0.62288561	-109.78840000	-57.37673000
0.62315809	-110.03700000	-57.33616000
0.62343056	-109.83090000	-57.48418000
0.62370304	-109.37460000	-57.48577000
0.62397552	-109.02440000	-57.24675000
0.62424800	-109.08820000	-57.48300000
0.62452048	-109.09970000	-57.61377000
0.62479296	-109.40680000	-57.64464000
0.62506543	-109.50290000	-57.39007000
0.62533791	-109.64120000	-57.41564000
0.62561039	-109.55560000	-57.39976000
0.62588287	-109.81430000	-57.51272000
0.62615535	-110.13470000	-57.23463000
0.62642783	-110.06070000	-57.30312000
0.62670031	-110.25580000	-57.41529000
0.62697278	-110.21500000	-57.55542000
0.62724526	-110.31530000	-57.51585000
0.62751774	-110.61900000	-57.48539000
0.62779022	-110.52970000	-57.89029000
0.62806270	-110.26760000	-57.91048000
0.62833518	-110.64750000	-57.52888000
0.62860765	-110.61750000	-57.63603000
0.62888013	-110.65240000	-57.66799000
0.62915261	-110.68270000	-57.35212000
0.62942509	-110.60620000	-57.32928000
0.62969757	-110.45220000	-57.40818000
0.62997005	-110.34900000	-57.66683000
0.63024252	-110.44780000	-57.78436000
0.63051500	-110.55350000	-57.52512000
0.63078748	-110.33030000	-57.11841000
0.63105996	-110.50880000	-57.29029000
0.63133244	-110.75840000	-57.42209000
0.63160492	-110.62860000	-57.45811000
0.63187739	-110.79360000	-57.69046000
0.63214987	-110.97800000	-57.75586000
0.63242235	-110.96030000	-57.70575000
0.63269483	-110.99320000	-57.41256000
0.63296731	-110.82900000	-57.39489000
0.63323979	-110.84770000	-57.42131000
0.63351227	-110.70720000	-57.53259000
0.63378474	-110.79270000	-57.65692000
0.63405722	-110.91740000	-57.51651000
0.63432970	-110.93240000	-57.48028000
0.63460218	-110.92020000	-57.47542000
0.63487466	-110.87610000	-57.53815000
0.63514714	-110.75200000	-57.75669000
0.63541961	-110.79600000	-57.91124000
0.63569209	-110.71590000	-58.04850000
0.63596457	-110.69600000	-57.89505000
0.63623705	-110.67850000	-57.42153000
0.63650953	-110.91200000	-57.28319000
0.63678201	-110.88430000	-57.10109000
0.63705448	-110.73670000	-57.31970000
0.63732696	-110.50690000	-57.59825000
0.63759944	-110.59820000	-57.69314000
0.63787192	-110.72160000	-57.59165000
0.63814440	-110.46140000	-57.61534000
0.63841688	-110.35590000	-57.78077000
0.63868935	-110.42610000	-57.65806000
0.63896183	-110.40960000	-57.38549000
0.63923431	-110.66240000	-57.49586000
0.63950679	-110.67460000	-57.55853000
0.63977927	-110.53090000	-57.75663000
0.64005175	-110.43550000	-57.64784000
0.64032422	-110.51840000	-57.56172000
0.64059670	-110.62550000	-57.49780000
0.64086918	-110.69960000	-57.32909000
0.64114166	-110.83100000	-57.49523000
0.64141414	-110.54170000	-57.66224000
0.64168662	-110.57210000	-57.62347000
0.64195910	-110.61920000	-57.56363000
0.64223157	-110.67690000	-57.53706000
0.64250405	-110.35420000	-57.46278000
0.64277653	-110.55900000	-57.43861000
0.64304901	-110.24540000	-57.60224000
0.64332149	-110.06880000	-57.57268000
0.64359397	-110.34930000	-57.47544000
0.64386644	-110.52850000	-57.64146000
0.64413892	-110.72810000	-57.80598000
0.64441140	-111.07610000	-57.84998000
0.64468388	-111.04610000	-57.61478000
0.64495636	-110.88680000	-57.64424000
0.64522884	-110.57850000	-57.58953000
0.64550131	-110.90340000	-57.79917000
0.64577379	-110.91700000	-57.86882000
0.64604627	-110.50830000	-57.53593000
0.64631875	-110.52030000	-57.53503000
0.64659123	-110.74040000	-57.47039000
0.64686371	-110.91310000	-57.37326000
0.64713618	-111.15530000	-57.65092000
0.64740866	-110.93400000	-57.74544000
0.64768114	-110.73580000	-57.73750000
0.64795362	-110.65190000	-57.75190000
0.64822610	-110.44920000	-57.54417000
0.64849858	-110.57740000	-57.66052000
0.64877106	-110.74530000	-57.57856000
0.64904353	-110.68730000	-58.01141000
0.64931601	-110.86700000	-57.88600000
0.64958849	-110.86360000	-57.93839000
0.64986097	-110.89820000	-57.75630000
0.65013345	-110.88440000	-57.83398000
0.65040593	-110.88580000	-57.83969000
0.65067840	-111.13990000	-57.72291000
0.65095088	-110.94240000	-57.53749000
0.65122336	-111.16280000	-57.62269000
0.65149584	-111.18170000	-57.36888000
0.65176832	-110.94440000	-57.43349000
0.65204080	-110.55130000	-57.91759000
0.65231327	-110.54150000	-58.04185000
0.65258575	-110.57740000	-58.05579000
0.65285823	-110.63480000	-57.76975000
0.65313071	-110.93030000	-57.75560000
0.65340319	-110.89820000	-57.76638000
0.65367567	-110.77440000	-58.15591000
0.65394814	-110.78830000	-57.71084000
0.65422062	-110.68940000	-57.34729000
0.65449310	-110.60130000	-57.64319000
0.65476558	-110.71030000	-57.78672000
0.65503806	-110.65680000	-57.96797000
0.65531054	-110.59790000	-57.77769000
0.65558301	-110.60640000	-57.85848000
0.65585549	-110.70280000	-57.59716000
0.65612797	-110.64750000	-57.52224000
0.65640045	-110.85120000	-57.56073000
0.65667293	-110.63200000	-57.82517000
0.65694541	-110.94100000	-57.74977000
0.65721789	-110.85370000	-57.78436000
0.65749036	-110.78340000	-57.78365000
0.65776284	-110.68030000	-57.80930000
0.65803532	-110.81520000	-57.86145000
0.65830780	-110.87710000	-58.01100000
0.65858028	-110.83270000	-57.91191000
0.65885276	-110.83070000	-57.71808000
0.65912523	-110.96650000	-57.65062000
0.65939771	-110.99650000	-57.63596000
0.65967019	-110.75020000	-57.98035000
0.65994267	-110.88340000	-57.84708000
0.66021515	-110.70210000	-58.00819000
0.66048763	-110.27750000	-57.87981000
0.66076010	-110.56830000	-57.75660000
0.66103258	-110.78540000	-57.91250000
0.66130506	-110.57450000	-57.73199000
0.66157754	-110.80290000	-57.80159000
0.66185002	-110.81330000	-57.83635000
0.66212250	-110.75850000	-57.66191000
0.66239497	-110.90110000	-57.91767000
0.66266745	-110.80470000	-57.84140000
0.66293993	-110.69140000	-57.96795000
0.66321241	-110.54920000	-57.89766000
0.66348489	-110.75700000	-57.88988000
0.66375737	-110.92050000	-57.81575000
0.66402985	-111.06080000	-57.94633000
0.66430232	-111.05900000	-58.02366000
0.66457480	-111.15290000	-58.13367000
0.66484728	-110.84320000	-58.04472000
0.66511976	-110.49090000	-57.91633000
0.66539224	-110.50140000	-58.11556000
0.66566472	-110.83480000	-57.97512000
0.66593719	-110.78080000	-57.63847000
0.66620967	-111.07090000	-57.92951000
0.66648215	-110.78140000	-57.91587000
0.66675463	-110.68520000	-57.84536000
0.66702711	-110.88190000	-57.93238000
0.66729959	-110.88500000	-57.94683000
0.66757206	-110.78500000	-57.74917000
0.66784454	-110.72550000	-57.89598000
0.66811702	-110.61580000	-58.11252000
0.66838950	-110.84750000	-58.14646000
0.66866198	-110.54720000	-58.03716000
0.66893446	-110.61290000	-57.71282000
0.66920693	-110.51740000	-57.93602000
0.66947941	-110.43280000	-58.06128000
0.66975189	-110.41760000	-57.77507000
0.67002437	-110.33380000	-57.76340000
0.67029685	-110.20630000	-57.53869000
0.67056933	-110.34680000	-57.65208000
0.67084180	-110.51260000	-57.85819000
0.67111428	-110.48350000	-58.04408000
0.67138676	-110.73980000	-58.00307000
0.67165924	-110.58810000	-57.86395000
0.67193172	-110.51930000	-57.98364000
0.67220420	-110.26700000	-58.05664000
0.67247668	-110.70980000	-58.18574000
0.67274915	-110.89110000	-58.06580000
0.67302163	-110.76130000	-57.77103000
0.67329411	-110.70150000	-57.89023000
0.67356659	-110.53930000	-57.77069000
0.67383907	-110.42680000	-57.77681000
0.67411155	-110.52780000	-57.71474000
0.67438402	-110.50110000	-57.87789000
0.67465650	-110.50870000	-57.86146000
0.67492898	-110.31290000	-57.75723000
0.67520146	-110.12630000	-57.66297000
0.67547394	-110.25260000	-57.60576000
0.67574642	-110.44280000	-57.81043000
0.67601889	-110.38460000	-58.08749000
0.67629137	-110.12080000	-58.23433000
0.67656385	-110.45210000	-58.02510000
0.67683633	-110.79440000	-57.84672000
0.67710881	-110.65070000	-57.98173000
0.67738129	-110.50430000	-57.94122000
0.67765376	-110.79690000	-58.03263000
0.67792624	-110.77580000	-58.05330000
0.67819872	-110.49290000	-57.83521000
0.67847120	-110.55920000	-57.95180000
0.67874368	-110.69670000	-57.98773000
0.67901616	-110.55970000	-58.13518000
0.67928864	-110.49060000	-58.17289000
0.67956111	-110.39200000	-58.29920000
0.67983359	-110.56060000	-58.03944000
0.68010607	-110.45330000	-57.84202000
0.68037855	-110.35530000	-57.72422000
0.68065103	-110.62160000	-57.96690000
0.68092351	-110.77700000	-58.07359000
0.68119598	-110.45960000	-57.93367000
0.68146846	-110.26910000	-57.91219000
0.68174094	-110.18310000	-58.23471000
0.68201342	-110.31480000	-57.90219000
0.68228590	-110.67810000	-57.83311000
0.68255838	-110.75360000	-58.19199000
0.68283085	-110.61380000	-58.20289000
0.68310333	-110.86560000	-58.20918000
0.68337581	-110.47980000	-58.23586000
0.68364829	-110.34330000	-58.41941000
0.68392077	-110.19200000	-58.38926000
0.68419325	-110.22580000	-58.22592000
0.68446572	-110.21950000	-58.16224000
0.68473820	-110.28740000	-58.10381000
0.68501068	-110.57130000	-57.77613000
0.68528316	-110.58230000	-57.71574000
0.68555564	-110.59710000	-57.79531000
0.68582812	-110.53590000	-58.28556000
0.68610059	-110.68720000	-58.23385000
0.68637307	-110.69280000	-58.41716000
0.68664555	-110.48560000	-58.06067000
0.68691803	-110.58960000	-57.75359000
0.68719051	-110.42480000	-57.86107000
0.68746299	-110.34640000	-58.13836000
0.68773547	-110.47230000	-58.35190000
0.68800794	-110.77010000	-58.06274000
0.68828042	-110.70010000	-57.88173000
0.68855290	-110.49520000	-57.91028000
0.68882538	-110.36020000	-58.16319000
0.68909786	-110.41250000	-57.83045000
0.68937034	-110.66600000	-58.16544000
0.68964281	-110.53800000	-58.07882000
0.68991529	-110.37450000	-57.95831000
0.69018777	-110.24610000	-58.09513000
0.69046025	-110.27140000	-58.10608000
0.69073273	-110.49120000	-58.20277000
0.69100521	-110.40980000	-58.10427000
0.69127768	-110.44610000	-58.04236000
0.69155016	-110.31340000	-58.11213000
0.69182264	-110.35440000	-57.77306000
0.69209512	-110.37020000	-57.80696000
0.69236760	-110.47150000	-58.05722000
0.69264008	-110.57030000	-58.32232000
0.69291255	-110.33180000	-58.30830000
0.69318503	-110.33590000	-58.15813000
0.69345751	-110.37090000	-58.07684000
0.69372999	-110.09790000	-58.07969000
0.69400247	-110.23000000	-57.84261000
0.69427495	-110.49160000	-58.06238000
0.69454743	-110.29540000	-58.20067000
0.69481990	-110.16330000	-57.96785000
0.69509238	-110.14560000	-57.79416000
0.69536486	-110.36780000	-58.03192000
0.69563734	-110.49780000	-58.06954000
0.69590982	-110.45040000	-58.02039000
0.69618230	-110.63400000	-58.21558000
0.69645477	-110.35290000	-58.43769000
0.69672725	-109.98710000	-58.37087000
0.69699973	-110.16640000	-58.45777000
0.69727221	-110.72210000	-58.06551000
0.69754469	-110.83020000	-57.93161000
0.69781717	-110.68520000	-57.90402000
0.69808964	-110.57590000	-58.03821000
0.69836212	-110.53980000	-58.09200000
0.69863460	-110.52140000	-57.89087000
0.69890708	-110.35770000	-57.87390000
0.69917956	-109.84460000	-57.89923000
0.69945204	-108.92370000	-58.09632000
0.69972451	-108.95290000	-58.02069000
0.69999699	-109.73730000	-58.01838000
0.70026947	-110.27350000	-57.91323000
0.70054195	-110.07920000	-57.86804000
0.70081443	-110.39290000	-58.32934000
0.70108691	-110.27430000	-58.39203000
0.70135939	-110.33920000	-58.55743000
0.70163186	-110.38220000	-58.35403000
0.70190434	-110.52470000	-58.30965000
0.70217682	-110.50020000	-57.96964000
0.70244930	-110.46540000	-58.00227000
0.70272178	-110.44110000	-58.11012000
0.70299426	-110.29570000	-58.09589000
0.70326673	-110.39510000	-58.12231000
0.70353921	-110.66430000	-58.30448000
0.70381169	-110.84670000	-58.32665000
0.70408417	-110.64920000	-58.25470000
0.70435665	-110.55150000	-58.08088000
0.70462913	-110.73030000	-58.02898000
0.70490160	-110.62850000	-58.10052000
0.70517408	-110.45140000	-57.96613000
0.70544656	-110.62680000	-58.06484000
0.70571904	-110.69980000	-58.18156000
0.70599152	-110.89010000	-58.09119000
0.70626400	-110.58130000	-58.05294000
0.70653647	-110.48800000	-58.16494000
0.70680895	-110.52160000	-58.15496000
0.70708143	-110.70730000	-57.77372000
