Zeit	Kanal A	Kanal B
(ms)	(V)	(V)

-93.82368049	-0.35537650	0.02368356
-93.81552049	-0.35537650	0.02368356
-93.80736049	-0.35537650	0.01577879
-93.79920049	-0.35537650	0.01577879
-93.79104049	-0.36328130	0.01577879
-93.78288049	-0.35537650	0.02368356
-93.77472049	-0.35537650	0.02368356
-93.76656049	-0.35537650	0.01577879
-93.75840049	-0.35537650	0.02368356
-93.75024049	-0.35537650	0.02368356
-93.74208049	-0.35537650	0.02368356
-93.73392049	-0.35537650	0.01577879
-93.72576049	-0.35537650	0.02368356
-93.71760049	-0.35537650	0.02368356
-93.70944049	-0.35537650	0.02368356
-93.70128049	-0.35537650	0.02368356
-93.69312049	-0.35537650	0.02368356
-93.68496049	-0.34750250	0.02368356
-93.67680049	-0.34750250	0.02368356
-93.66864049	-0.34750250	0.02368356
-93.66048049	-0.34750250	0.02368356
-93.65232049	-0.34750250	0.02368356
-93.64416049	-0.34750250	0.02368356
-93.63600049	-0.34750250	0.02368356
-93.62784049	-0.34750250	0.02368356
-93.61968049	-0.34750250	0.02368356
-93.61152049	-0.34750250	0.02368356
-93.60336049	-0.34750250	0.02368356
-93.59520049	-0.34750250	0.02368356
-93.58704049	-0.34750250	0.02368356
-93.57888049	-0.34750250	0.02368356
-93.57072049	-0.34750250	0.02368356
-93.56256049	-0.34750250	0.02368356
-93.55440049	-0.34750250	0.02368356
-93.54624049	-0.34750250	0.02368356
-93.53808049	-0.34750250	0.02368356
-93.52992049	-0.34750250	0.02368356
-93.52176049	-0.34750250	0.02368356
-93.51360049	-0.33959770	0.02368356
-93.50544049	-0.34750250	0.02368356
-93.49728049	-0.34750250	0.02368356
-93.48912049	-0.33959770	0.02368356
-93.48096049	-0.34750250	0.02368356
-93.47280049	-0.33959770	0.02368356
-93.46464049	-0.33959770	0.02368356
-93.45648049	-0.33959770	0.02368356
-93.44832049	-0.33959770	0.02368356
-93.44016049	-0.33959770	0.02368356
-93.43200049	-0.33959770	0.02368356
-93.42384049	-0.33959770	0.02368356
-93.41568049	-0.33959770	0.02368356
-93.40752049	-0.33959770	0.02368356
-93.39936049	-0.33959770	0.02368356
-93.39120049	-0.33959770	0.02368356
-93.38304049	-0.33959770	0.02368356
-93.37488049	-0.33959770	0.02368356
-93.36672049	-0.33959770	0.02368356
-93.35856049	-0.33959770	0.02368356
-93.35040049	-0.33959770	0.02368356
-93.34224049	-0.33169290	0.02368356
-93.33408049	-0.33169290	0.02368356
-93.32592049	-0.33169290	0.02368356
-93.31776049	-0.33959770	0.02368356
-93.30960049	-0.33169290	0.02368356
-93.30144049	-0.33169290	0.02368356
-93.29328049	-0.33169290	0.02368356
-93.28512049	-0.33169290	0.02368356
-93.27696049	-0.33169290	0.02368356
