Zeit	Kanal A	Kanal C
(ms)	(V)	(mV)

18.09203164	0.16584650	-106.25000000
18.09407964	0.16584650	-106.25000000
18.09612764	0.16584650	-106.25000000
18.09817564	0.16584650	-106.25000000
18.10022364	0.16584650	-106.25000000
18.10227164	0.17375120	-107.83710000
18.10431964	0.16584650	-107.83710000
18.10636764	0.16584650	-106.25000000
18.10841564	0.16584650	-106.25000000
18.11046364	0.16584650	-106.25000000
18.11251164	0.16584650	-104.66290000
18.11455964	0.16584650	-106.25000000
18.11660764	0.16584650	-107.83710000
18.11865564	0.16584650	-106.25000000
18.12070364	0.16584650	-106.25000000
18.12275164	0.16584650	-106.25000000
18.12479964	0.16584650	-106.25000000
18.12684764	0.16584650	-106.25000000
18.12889564	0.16584650	-106.25000000
18.13094364	0.16584650	-106.25000000
18.13299164	0.16584650	-104.66290000
18.13503964	0.16584650	-106.25000000
18.13708764	0.16584650	-107.83710000
18.13913564	0.16584650	-106.25000000
18.14118364	0.16584650	-106.25000000
18.14323164	0.16584650	-104.66290000
18.14527964	0.16584650	-104.66290000
18.14732764	0.16584650	-103.07580000
18.14937564	0.16584650	-103.07580000
18.15142364	0.16584650	-101.49480000
18.15347164	0.16584650	-101.49480000
18.15551964	0.16584650	-101.49480000
18.15756764	0.16584650	-101.49480000
18.15961564	0.16584650	-99.90772000
18.16166364	0.16584650	-99.90772000
18.16371164	0.16584650	-99.90772000
18.16575964	0.16584650	-99.90772000
18.16780764	0.16584650	-101.49480000
18.16985564	0.16584650	-101.49480000
18.17190364	0.16584650	-101.49480000
18.17395164	0.16584650	-101.49480000
18.17599964	0.16584650	-101.49480000
18.17804764	0.16584650	-99.90772000
18.18009564	0.16584650	-99.90772000
18.18214364	0.16584650	-101.49480000
18.18419164	0.16584650	-101.49480000
18.18623964	0.16584650	-99.90772000
18.18828764	0.16584650	-101.49480000
18.19033564	0.16584650	-101.49480000
18.19238364	0.16584650	-99.90772000
18.19443164	0.16584650	-99.90772000
18.19647964	0.16584650	-99.90772000
18.19852764	0.16584650	-99.90772000
18.20057564	0.16584650	-99.90772000
18.20262364	0.16584650	-101.49480000
18.20467164	0.16584650	-99.90772000
18.20671964	0.16584650	-99.90772000
18.20876764	0.16584650	-99.90772000
18.21081564	0.16584650	-99.90772000
18.21286364	0.16584650	-99.90772000
18.21491164	0.15794170	-101.49480000
18.21695964	0.16584650	-99.90772000
18.21900764	0.16584650	-99.90772000
18.22105564	0.15794170	-96.73351000
18.22310364	0.16584650	-91.97834000
18.22515164	0.15794170	-90.39124000
18.22719964	0.16584650	-88.80413000
18.22924764	0.16584650	-88.80413000
18.23129564	0.16584650	-87.21702000
18.23334364	0.15794170	-88.80413000
18.23539164	0.15794170	-87.21702000
18.23743964	0.16584650	-87.21702000
18.23948764	0.15794170	-87.21702000
18.24153564	0.16584650	-87.21702000
18.24358364	0.15794170	-87.21702000
18.24563164	0.16584650	-85.63607000
18.24767964	0.15794170	-87.21702000
18.24972764	0.16584650	-87.21702000
18.25177564	0.16584650	-87.21702000
18.25382364	0.15794170	-88.80413000
18.25587164	0.16584650	-87.21702000
18.25791964	0.16584650	-87.21702000
18.25996764	0.15794170	-87.21702000
18.26201564	0.16584650	-85.63607000
18.26406364	0.16584650	-85.63607000
18.26611164	0.16584650	-87.21702000
18.26815964	0.15794170	-87.21702000
18.27020764	0.15794170	-87.21702000
18.27225564	0.15794170	-87.21702000
18.27430364	0.16584650	-87.21702000
18.27635164	0.15794170	-85.63607000
18.27839964	0.15794170	-85.63607000
18.28044764	0.15794170	-85.63607000
18.28249564	0.15794170	-85.63607000
18.28454364	0.15794170	-87.21702000
18.28659164	0.15794170	-85.63607000
18.28863964	0.15794170	-87.21702000
18.29068764	0.15794170	-87.21702000
18.29273564	0.15794170	-85.63607000
18.29478364	0.15794170	-84.04896000
18.29683164	0.15794170	-82.46185000
18.29887964	0.15794170	-80.87475000
18.30092764	0.15794170	-79.28764000
18.30297564	0.15794170	-80.87475000
18.30502364	0.15794170	-80.87475000
18.30707164	0.15794170	-80.87475000
18.30911964	0.15794170	-79.28764000
18.31116764	0.15794170	-79.28764000
18.31321564	0.15794170	-79.28764000
18.31526364	0.15794170	-80.87475000
18.31731164	0.15794170	-79.28764000
18.31935964	0.15794170	-80.87475000
18.32140764	0.15794170	-79.28764000
18.32345564	0.15794170	-79.28764000
18.32550364	0.15794170	-79.28764000
18.32755164	0.15794170	-77.70669000
18.32959964	0.15794170	-77.70669000
18.33164764	0.15794170	-77.70669000
18.33369564	0.16584650	-77.70669000
18.33574364	0.15794170	-79.28764000
18.33779164	0.15794170	-79.28764000
18.33983964	0.15794170	-79.28764000
18.34188764	0.15794170	-79.28764000
18.34393564	0.15794170	-79.28764000
18.34598364	0.15794170	-77.70669000
18.34803164	0.15794170	-77.70669000
18.35007964	0.15794170	-79.28764000
18.35212764	0.15794170	-77.70669000
18.35417564	0.15794170	-79.28764000
18.35622364	0.15794170	-77.70669000
18.35827164	0.15794170	-79.28764000
18.36031964	0.15794170	-79.28764000
18.36236764	0.15794170	-79.28764000
18.36441564	0.15794170	-77.70669000
18.36646364	0.15794170	-74.53247000
18.36851164	0.15794170	-72.94537000
18.37055964	0.15794170	-71.35827000
18.37260764	0.15794170	-69.77731000
18.37465564	0.15794170	-69.77731000
18.37670364	0.15794170	-69.77731000
18.37875164	0.15794170	-68.19021000
18.38079964	0.15794170	-68.19021000
18.38284764	0.15794170	-68.19021000
18.38489564	0.15794170	-68.19021000
18.38694364	0.15794170	-68.19021000
18.38899164	0.15794170	-69.77731000
18.39103964	0.15794170	-66.60310000
18.39308764	0.15794170	-68.19021000
18.39513564	0.15794170	-66.60310000
18.39718364	0.15794170	-66.60310000
18.39923164	0.15794170	-66.60310000
18.40127964	0.15794170	-66.60310000
18.40332764	0.15003690	-68.19021000
18.40537564	0.15794170	-66.60310000
18.40742364	0.15794170	-68.19021000
18.40947164	0.15794170	-68.19021000
18.41151964	0.15794170	-66.60310000
18.41356764	0.15794170	-68.19021000
18.41561564	0.15003690	-68.19021000
18.41766364	0.15003690	-68.19021000
18.41971164	0.15003690	-68.19021000
18.42175964	0.15003690	-69.77731000
18.42380764	0.15003690	-69.77731000
18.42585564	0.15003690	-68.19021000
18.42790364	0.15003690	-68.19021000
18.42995163	0.15003690	-68.19021000
18.43199963	0.15003690	-68.19021000
18.43404763	0.15003690	-68.19021000
18.43609563	0.15003690	-68.19021000
18.43814363	0.15003690	-63.42888000
18.44019163	0.15003690	-60.26082000
18.44223963	0.15003690	-58.67372000
18.44428763	0.15003690	-57.08661000
18.44633563	0.15003690	-57.08661000
18.44838363	0.15794170	-55.49950000
18.45043163	0.15003690	-57.08661000
18.45247963	0.15003690	-57.08661000
18.45452763	0.15003690	-57.08661000
18.45657563	0.15003690	-57.08661000
18.45862363	0.15003690	-57.08661000
18.46067163	0.15003690	-55.49950000
18.46271963	0.15003690	-57.08661000
18.46476763	0.15003690	-55.49950000
18.46681563	0.15003690	-57.08661000
18.46886363	0.15003690	-57.08661000
18.47091163	0.15003690	-57.08661000
18.47295963	0.15003690	-57.08661000
18.47500763	0.15003690	-57.08661000
18.47705563	0.15003690	-55.49950000
18.47910363	0.15003690	-55.49950000
18.48115163	0.15003690	-53.91855000
18.48319963	0.15003690	-55.49950000
18.48524763	0.15003690	-57.08661000
18.48729563	0.15003690	-57.08661000
18.48934363	0.15003690	-55.49950000
18.49139163	0.15003690	-55.49950000
18.49343963	0.15003690	-55.49950000
18.49548763	0.15003690	-55.49950000
18.49753563	0.15003690	-55.49950000
18.49958363	0.15003690	-55.49950000
18.50163163	0.15003690	-55.49950000
18.50367963	0.15003690	-55.49950000
18.50572763	0.15003690	-55.49950000
18.50777563	0.15003690	-57.08661000
18.50982363	0.15003690	-55.49950000
18.51187163	0.15003690	-53.91855000
18.51391963	0.15003690	-50.74434000
18.51596763	0.15003690	-49.15723000
18.51801563	0.15003690	-47.57013000
18.52006363	0.15003690	-45.98917000
18.52211163	0.15003690	-44.40207000
18.52415963	0.15003690	-44.40207000
18.52620763	0.15003690	-42.81496000
18.52825563	0.15003690	-42.81496000
18.53030363	0.15003690	-42.81496000
18.53235163	0.15003690	-44.40207000
18.53439963	0.15003690	-44.40207000
18.53644763	0.15003690	-44.40207000
18.53849563	0.15003690	-42.81496000
18.54054363	0.15003690	-42.81496000
18.54259163	0.15003690	-42.81496000
18.54463963	0.15003690	-44.40207000
18.54668763	0.15003690	-44.40207000
18.54873563	0.15003690	-44.40207000
18.55078363	0.15003690	-44.40207000
18.55283163	0.15003690	-44.40207000
18.55487963	0.15003690	-44.40207000
18.55692763	0.15003690	-42.81496000
18.55897563	0.15003690	-44.40207000
18.56102363	0.15003690	-44.40207000
18.56307163	0.14213210	-44.40207000
18.56511963	0.14213210	-44.40207000
18.56716763	0.15003690	-44.40207000
18.56921563	0.15003690	-44.40207000
18.57126363	0.14213210	-42.81496000
18.57331163	0.15003690	-42.81496000
18.57535963	0.15003690	-42.81496000
18.57740763	0.15003690	-42.81496000
18.57945563	0.14213210	-42.81496000
18.58150363	0.15003690	-42.81496000
18.58355163	0.15003690	-39.64074000
18.58559963	0.15003690	-38.05979000
18.58764763	0.15003690	-36.47268000
18.58969563	0.15003690	-36.47268000
18.59174363	0.15003690	-34.88558000
18.59379163	0.15003690	-34.88558000
18.59583963	0.14213210	-36.47268000
18.59788763	0.14213210	-36.47268000
18.59993563	0.14213210	-36.47268000
18.60198363	0.14213210	-34.88558000
18.60403163	0.14213210	-34.88558000
18.60607963	0.14213210	-33.29847000
18.60812763	0.15003690	-34.88558000
18.61017563	0.14213210	-34.88558000
18.61222363	0.15003690	-34.88558000
18.61427163	0.14213210	-36.47268000
18.61631963	0.14213210	-36.47268000
18.61836763	0.14213210	-36.47268000
18.62041563	0.15003690	-34.88558000
18.62246363	0.15003690	-34.88558000
18.62451163	0.14213210	-34.88558000
18.62655963	0.15003690	-34.88558000
18.62860763	0.14213210	-34.88558000
18.63065563	0.14213210	-36.47268000
18.63270363	0.14213210	-34.88558000
18.63475163	0.14213210	-34.88558000
18.63679963	0.14213210	-34.88558000
18.63884763	0.14213210	-33.29847000
18.64089563	0.14213210	-34.88558000
18.64294363	0.14213210	-34.88558000
18.64499163	0.14213210	-34.88558000
18.64703963	0.14213210	-34.88558000
18.64908763	0.14213210	-34.88558000
18.65113563	0.14213210	-34.88558000
18.65318363	0.14213210	-30.13041000
18.65523163	0.14213210	-28.54330000
18.65727963	0.14213210	-25.36909000
18.65932763	0.14213210	-25.36909000
18.66137563	0.14213210	-25.36909000
18.66342363	0.14213210	-25.36909000
18.66547163	0.14213210	-25.36909000
18.66751963	0.14213210	-23.78199000
18.66956763	0.14213210	-22.20103000
18.67161563	0.14213210	-22.20103000
18.67366363	0.14213210	-23.78199000
18.67571163	0.14213210	-23.78199000
18.67775963	0.14213210	-23.78199000
18.67980763	0.14213210	-23.78199000
18.68185563	0.14213210	-23.78199000
18.68390363	0.14213210	-23.78199000
18.68595163	0.14213210	-23.78199000
18.68799963	0.14213210	-23.78199000
18.69004763	0.14213210	-23.78199000
18.69209563	0.14213210	-23.78199000
18.69414363	0.14213210	-23.78199000
18.69619163	0.14213210	-23.78199000
18.69823963	0.14213210	-22.20103000
18.70028763	0.14213210	-23.78199000
18.70233563	0.14213210	-23.78199000
18.70438363	0.14213210	-23.78199000
18.70643163	0.14213210	-23.78199000
18.70847963	0.14213210	-23.78199000
18.71052763	0.13425810	-25.36909000
18.71257563	0.14213210	-23.78199000
18.71462363	0.14213210	-23.78199000
18.71667163	0.14213210	-22.20103000
18.71871963	0.14213210	-23.78199000
18.72076763	0.14213210	-23.78199000
18.72281563	0.14213210	-23.78199000
18.72486363	0.13425810	-26.95620000
18.72691163	0.14213210	-23.78199000
18.72895963	0.14213210	-22.20103000
18.73100763	0.14213210	-19.02682000
18.73305563	0.14213210	-15.85261000
18.73510363	0.13425810	-14.27165000
18.73715163	0.13425810	-14.27165000
18.73919963	0.14213210	-12.68455000
18.74124763	0.14213210	-12.68455000
18.74329563	0.13425810	-11.09744000
18.74534363	0.13425810	-11.09744000
18.74739163	0.13425810	-11.09744000
18.74943963	0.14213210	-11.09744000
18.75148763	0.14213210	-11.09744000
18.75353563	0.14213210	-11.09744000
18.75558363	0.13425810	-11.09744000
18.75763163	0.14213210	-11.09744000
18.75967963	0.14213210	-11.09744000
18.76172763	0.14213210	-11.09744000
18.76377563	0.14213210	-9.51033400
18.76582363	0.13425810	-11.09744000
18.76787163	0.14213210	-11.09744000
18.76991963	0.13425810	-11.09744000
18.77196763	0.14213210	-11.09744000
18.77401563	0.14213210	-11.09744000
18.77606363	0.13425810	-11.09744000
18.77811163	0.13425810	-11.09744000
18.78015963	0.13425810	-11.09744000
18.78220763	0.13425810	-12.68455000
18.78425562	0.13425810	-11.09744000
18.78630362	0.13425810	-11.09744000
18.78835162	0.13425810	-11.09744000
18.79039962	0.13425810	-9.51033400
18.79244762	0.13425810	-11.09744000
18.79449562	0.13425810	-11.09744000
18.79654362	0.13425810	-11.09744000
18.79859162	0.13425810	-9.51033400
18.80063962	0.13425810	-4.75516700
18.80268762	0.13425810	-3.16806100
18.80473562	0.13425810	0.00000000
18.80678362	0.13425810	0.00000000
18.80883162	0.13425810	0.00000000
18.81087962	0.13425810	0.00000000
18.81292762	0.13425810	1.58095500
18.81497562	0.13425810	0.00000000
18.81702362	0.13425810	1.58095500
18.81907162	0.13425810	1.58095500
18.82111962	0.13425810	1.58095500
18.82316762	0.13425810	1.58095500
18.82521562	0.13425810	0.00000000
18.82726362	0.13425810	1.58095500
18.82931162	0.13425810	1.58095500
18.83135962	0.13425810	1.58095500
18.83340762	0.13425810	1.58095500
18.83545562	0.13425810	1.58095500
18.83750362	0.13425810	1.58095500
18.83955162	0.13425810	0.00000000
18.84159962	0.13425810	0.00000000
18.84364762	0.14213210	1.58095500
18.84569562	0.13425810	1.58095500
18.84774362	0.13425810	1.58095500
18.84979162	0.13425810	1.58095500
18.85183962	0.13425810	0.00000000
18.85388762	0.13425810	0.00000000
18.85593562	0.13425810	0.00000000
18.85798362	0.13425810	0.00000000
18.86003162	0.13425810	1.58095500
18.86207962	0.13425810	1.58095500
18.86412762	0.13425810	1.58095500
18.86617562	0.13425810	1.58095500
18.86822362	0.13425810	0.00000000
18.87027162	0.13425810	1.58095500
18.87231962	0.13425810	4.75516700
18.87436762	0.13425810	7.92322800
18.87641562	0.13425810	7.92322800
18.87846362	0.13425810	7.92322800
18.88051162	0.13425810	7.92322800
18.88255962	0.13425810	7.92322800
18.88460762	0.13425810	9.51033400
18.88665562	0.13425810	9.51033400
18.88870362	0.13425810	9.51033400
18.89075162	0.13425810	9.51033400
18.89279962	0.13425810	9.51033400
18.89484762	0.13425810	9.51033400
18.89689562	0.13425810	7.92322800
18.89894362	0.13425810	11.09744000
18.90099162	0.13425810	9.51033400
18.90303962	0.13425810	11.09744000
18.90508762	0.13425810	9.51033400
18.90713562	0.13425810	9.51033400
18.90918362	0.13425810	9.51033400
18.91123162	0.13425810	9.51033400
18.91327962	0.13425810	9.51033400
18.91532762	0.13425810	9.51033400
18.91737562	0.13425810	9.51033400
18.91942362	0.13425810	9.51033400
18.92147162	0.13425810	9.51033400
18.92351962	0.13425810	9.51033400
18.92556762	0.12635340	9.51033400
18.92761562	0.12635340	9.51033400
18.92966362	0.13425810	11.09744000
18.93171162	0.13425810	11.09744000
18.93375962	0.12635340	9.51033400
18.93580762	0.12635340	11.09744000
18.93785562	0.12635340	9.51033400
18.93990362	0.13425810	9.51033400
18.94195162	0.12635340	7.92322800
18.94399962	0.12635340	9.51033400
18.94604762	0.13425810	12.68455000
18.94809562	0.12635340	15.85261000
18.95014362	0.12635340	19.02682000
18.95219162	0.12635340	20.61393000
18.95423962	0.12635340	22.20103000
18.95628762	0.13425810	23.78199000
18.95833562	0.12635340	23.78199000
18.96038362	0.12635340	25.36909000
18.96243162	0.12635340	23.78199000
18.96447962	0.12635340	25.36909000
18.96652762	0.13425810	25.36909000
18.96857562	0.13425810	25.36909000
18.97062362	0.12635340	25.36909000
18.97267162	0.12635340	25.36909000
18.97471962	0.12635340	25.36909000
18.97676762	0.12635340	25.36909000
18.97881562	0.12635340	25.36909000
18.98086362	0.12635340	26.95620000
18.98291162	0.12635340	25.36909000
18.98495962	0.13425810	25.36909000
18.98700762	0.12635340	25.36909000
18.98905562	0.12635340	25.36909000
18.99110362	0.12635340	25.36909000
18.99315162	0.12635340	25.36909000
18.99519962	0.12635340	26.95620000
18.99724762	0.12635340	25.36909000
18.99929562	0.12635340	25.36909000
19.00134362	0.12635340	23.78199000
19.00339162	0.12635340	23.78199000
19.00543962	0.12635340	25.36909000
19.00748762	0.12635340	25.36909000
19.00953562	0.12635340	25.36909000
19.01158362	0.12635340	25.36909000
19.01363162	0.12635340	25.36909000
19.01567962	0.12635340	25.36909000
19.01772762	0.12635340	25.36909000
19.01977562	0.12635340	26.95620000
19.02182362	0.12635340	30.13041000
19.02387162	0.12635340	30.13041000
19.02591962	0.12635340	31.71137000
19.02796762	0.12635340	31.71137000
19.03001562	0.12635340	31.71137000
19.03206362	0.12635340	31.71137000
19.03411162	0.12635340	30.13041000
19.03615962	0.12635340	31.71137000
19.03820762	0.12635340	31.71137000
19.04025562	0.12635340	31.71137000
19.04230362	0.12635340	33.29847000
19.04435162	0.12635340	31.71137000
19.04639962	0.12635340	33.29847000
19.04844762	0.12635340	31.71137000
19.05049562	0.12635340	31.71137000
19.05254362	0.12635340	33.29847000
19.05459162	0.12635340	31.71137000
19.05663962	0.12635340	33.29847000
19.05868762	0.12635340	31.71137000
19.06073562	0.12635340	31.71137000
19.06278362	0.12635340	31.71137000
19.06483162	0.12635340	31.71137000
19.06687962	0.12635340	31.71137000
19.06892762	0.12635340	31.71137000
19.07097562	0.12635340	31.71137000
19.07302362	0.12635340	33.29847000
19.07507162	0.12635340	31.71137000
19.07711962	0.12635340	31.71137000
19.07916762	0.11844860	31.71137000
19.08121562	0.11844860	31.71137000
19.08326362	0.12635340	31.71137000
19.08531162	0.11844860	33.29847000
19.08735962	0.11844860	33.29847000
19.08940762	0.11844860	33.29847000
19.09145562	0.12635340	36.47268000
19.09350362	0.12635340	38.05979000
19.09555162	0.12635340	39.64074000
19.09759962	0.11844860	41.22785000
19.09964762	0.11844860	41.22785000
19.10169562	0.12635340	42.81496000
19.10374362	0.11844860	42.81496000
19.10579162	0.12635340	42.81496000
19.10783962	0.12635340	41.22785000
19.10988762	0.11844860	41.22785000
19.11193562	0.12635340	42.81496000
19.11398362	0.11844860	42.81496000
19.11603162	0.11844860	44.40207000
19.11807962	0.11844860	44.40207000
19.12012762	0.11844860	44.40207000
19.12217562	0.12635340	44.40207000
19.12422362	0.11844860	42.81496000
19.12627162	0.11844860	42.81496000
19.12831962	0.11844860	42.81496000
19.13036762	0.12635340	42.81496000
19.13241562	0.11844860	44.40207000
19.13446362	0.12635340	44.40207000
19.13651161	0.12635340	44.40207000
19.13855961	0.11844860	42.81496000
19.14060761	0.11844860	44.40207000
19.14265561	0.11844860	42.81496000
19.14470361	0.11844860	44.40207000
19.14675161	0.11844860	44.40207000
19.14879961	0.11844860	42.81496000
19.15084761	0.12635340	47.57013000
19.15289561	0.11844860	42.81496000
19.15494361	0.11844860	42.81496000
19.15699161	0.11844860	42.81496000
19.15903961	0.11844860	42.81496000
19.16108761	0.11844860	42.81496000
19.16313561	0.11844860	44.40207000
19.16518361	0.11844860	47.57013000
19.16723161	0.11844860	50.74434000
19.16927961	0.11844860	52.33144000
19.17132761	0.11844860	53.91855000
19.17337561	0.11844860	55.49950000
19.17542361	0.11844860	55.49950000
19.17747161	0.11844860	57.08661000
19.17951961	0.11844860	57.08661000
19.18156761	0.11844860	58.67372000
19.18361561	0.11844860	57.08661000
19.18566361	0.11844860	57.08661000
19.18771161	0.11844860	57.08661000
19.18975961	0.11844860	57.08661000
19.19180761	0.11844860	57.08661000
19.19385561	0.11844860	57.08661000
19.19590361	0.11844860	58.67372000
19.19795161	0.11844860	57.08661000
19.19999961	0.11844860	57.08661000
19.20204761	0.11844860	57.08661000
19.20409561	0.11844860	58.67372000
19.20614361	0.11844860	57.08661000
19.20819161	0.11844860	57.08661000
19.21023961	0.11844860	57.08661000
19.21228761	0.11844860	57.08661000
19.21433561	0.11844860	57.08661000
19.21638361	0.11054380	57.08661000
19.21843161	0.11844860	57.08661000
19.22047961	0.11844860	57.08661000
19.22252761	0.11844860	57.08661000
19.22457561	0.11844860	55.49950000
19.22662361	0.11844860	57.08661000
19.22867161	0.11844860	58.67372000
19.23071961	0.11844860	57.08661000
19.23276761	0.11844860	57.08661000
19.23481561	0.11844860	57.08661000
19.23686361	0.11054380	58.67372000
19.23891161	0.11844860	60.26082000
19.24095961	0.11844860	61.84793000
19.24300761	0.11844860	61.84793000
19.24505561	0.11844860	63.42888000
19.24710361	0.11844860	61.84793000
19.24915161	0.11844860	63.42888000
19.25119961	0.11844860	63.42888000
19.25324761	0.11844860	65.01599000
19.25529561	0.11844860	65.01599000
19.25734361	0.11844860	65.01599000
19.25939161	0.11844860	65.01599000
19.26143961	0.11844860	63.42888000
19.26348761	0.11844860	63.42888000
19.26553561	0.11844860	61.84793000
19.26758361	0.11054380	63.42888000
19.26963161	0.11844860	61.84793000
19.27167961	0.11844860	63.42888000
19.27372761	0.11844860	63.42888000
19.27577561	0.11844860	63.42888000
19.27782361	0.11844860	63.42888000
19.27987161	0.11054380	65.01599000
19.28191961	0.11054380	63.42888000
19.28396761	0.11054380	65.01599000
19.28601561	0.11054380	63.42888000
19.28806361	0.11054380	63.42888000
19.29011161	0.11054380	65.01599000
19.29215961	0.11054380	63.42888000
19.29420761	0.11054380	63.42888000
19.29625561	0.11054380	63.42888000
19.29830361	0.11054380	63.42888000
19.30035161	0.11054380	63.42888000
19.30239961	0.11054380	63.42888000
19.30444761	0.11054380	63.42888000
19.30649561	0.11054380	69.77731000
19.30854361	0.11054380	79.28764000
19.31059161	0.11054380	77.70669000
19.31263961	0.11054380	76.11958000
19.31468761	0.11054380	72.94537000
19.31673561	0.11054380	74.53247000
19.31878361	0.11054380	72.94537000
19.32083161	0.11054380	72.94537000
19.32287961	0.11054380	71.35827000
19.32492761	0.11054380	69.77731000
19.32697561	0.11054380	71.35827000
19.32902361	0.11054380	69.77731000
19.33107161	0.11054380	71.35827000
19.33311961	0.11054380	71.35827000
19.33516761	0.11054380	71.35827000
19.33721561	0.11054380	71.35827000
19.33926361	0.11054380	71.35827000
19.34131161	0.11054380	69.77731000
19.34335961	0.11054380	69.77731000
19.34540761	0.11054380	69.77731000
19.34745561	0.11054380	69.77731000
19.34950361	0.11054380	71.35827000
19.35155161	0.11054380	71.35827000
19.35359961	0.11054380	72.94537000
19.35564761	0.11054380	71.35827000
19.35769561	0.11054380	71.35827000
19.35974361	0.11054380	69.77731000
19.36179161	0.11054380	69.77731000
19.36383961	0.11054380	71.35827000
19.36588761	0.11054380	71.35827000
19.36793561	0.11054380	71.35827000
19.36998361	0.11054380	69.77731000
19.37203161	0.11054380	69.77731000
19.37407961	0.11054380	69.77731000
19.37612761	0.11054380	69.77731000
19.37817561	0.11054380	72.94537000
19.38022361	0.11054380	76.11958000
19.38227161	0.11054380	77.70669000
19.38431961	0.11054380	77.70669000
19.38636761	0.11054380	79.28764000
19.38841561	0.11054380	79.28764000
19.39046361	0.11054380	79.28764000
19.39251161	0.11054380	79.28764000
19.39455961	0.11054380	79.28764000
19.39660761	0.11054380	80.87475000
19.39865561	0.11054380	80.87475000
19.40070361	0.11054380	79.28764000
19.40275161	0.11054380	80.87475000
19.40479961	0.11054380	79.28764000
19.40684761	0.11054380	79.28764000
19.40889561	0.11054380	79.28764000
19.41094361	0.11054380	80.87475000
19.41299161	0.11054380	79.28764000
19.41503961	0.11054380	79.28764000
19.41708761	0.11054380	79.28764000
19.41913561	0.11054380	79.28764000
19.42118361	0.11054380	79.28764000
19.42323161	0.11054380	77.70669000
19.42527961	0.11054380	79.28764000
19.42732761	0.11054380	79.28764000
19.42937561	0.10266980	80.87475000
19.43142361	0.11054380	80.87475000
19.43347161	0.11054380	80.87475000
19.43551961	0.11054380	79.28764000
19.43756761	0.10266980	79.28764000
19.43961561	0.11054380	79.28764000
19.44166361	0.10266980	79.28764000
19.44371161	0.10266980	79.28764000
19.44575961	0.11054380	79.28764000
19.44780761	0.10266980	80.87475000
19.44985561	0.11054380	80.87475000
19.45190361	0.10266980	80.87475000
19.45395161	0.10266980	82.46185000
19.45599961	0.10266980	85.63607000
19.45804761	0.10266980	87.21702000
19.46009561	0.10266980	88.80413000
19.46214361	0.10266980	90.39124000
19.46419161	0.10266980	90.39124000
19.46623961	0.11054380	90.39124000
19.46828761	0.10266980	90.39124000
19.47033561	0.10266980	90.39124000
19.47238361	0.10266980	90.39124000
19.47443161	0.10266980	91.97834000
19.47647961	0.10266980	90.39124000
19.47852761	0.10266980	91.97834000
19.48057561	0.10266980	91.97834000
19.48262361	0.10266980	91.97834000
19.48467161	0.11054380	91.97834000
19.48671961	0.10266980	91.97834000
19.48876761	0.10266980	90.39124000
19.49081560	0.10266980	90.39124000
19.49286360	0.10266980	90.39124000
19.49491160	0.10266980	90.39124000
19.49695960	0.10266980	90.39124000
19.49900760	0.10266980	90.39124000
19.50105560	0.10266980	91.97834000
19.50310360	0.10266980	91.97834000
19.50515160	0.10266980	91.97834000
19.50719960	0.10266980	91.97834000
19.50924760	0.10266980	91.97834000
19.51129560	0.10266980	91.97834000
19.51334360	0.10266980	91.97834000
19.51539160	0.10266980	91.97834000
19.51743960	0.10266980	91.97834000
19.51948760	0.10266980	91.97834000
19.52153560	0.10266980	90.39124000
19.52358360	0.10266980	90.39124000
19.52563160	0.10266980	91.97834000
19.52767960	0.10266980	93.56544000
19.52972760	0.10266980	93.56544000
19.53177560	0.10266980	95.14641000
19.53382360	0.10266980	95.14641000
19.53587160	0.10266980	95.14641000
19.53791960	0.10266980	96.73351000
19.53996760	0.10266980	95.14641000
19.54201560	0.10266980	95.14641000
19.54406360	0.10266980	95.14641000
19.54611160	0.10266980	95.14641000
19.54815960	0.10266980	96.73351000
19.55020760	0.10266980	95.14641000
19.55225560	0.10266980	96.73351000
19.55430360	0.10266980	96.73351000
19.55635160	0.10266980	96.73351000
19.55839960	0.10266980	96.73351000
19.56044760	0.10266980	96.73351000
19.56249560	0.10266980	96.73351000
19.56454360	0.10266980	96.73351000
19.56659160	0.10266980	96.73351000
19.56863960	0.10266980	96.73351000
19.57068760	0.10266980	96.73351000
19.57273560	0.10266980	99.90772000
19.57478360	0.10266980	95.14641000
19.57683160	0.10266980	95.14641000
19.57887960	0.10266980	96.73351000
19.58092760	0.10266980	96.73351000
19.58297560	0.10266980	96.73351000
19.58502360	0.10266980	96.73351000
19.58707160	0.10266980	96.73351000
19.58911960	0.10266980	96.73351000
19.59116760	0.10266980	96.73351000
19.59321560	0.10266980	95.14641000
19.59526360	0.10266980	96.73351000
19.59731160	0.10266980	96.73351000
19.59935960	0.09476501	99.90772000
19.60140760	0.09476501	99.90772000
19.60345560	0.10266980	99.90772000
19.60550360	0.10266980	99.90772000
19.60755160	0.10266980	99.90772000
19.60959960	0.10266980	101.49480000
19.61164760	0.09476501	99.90772000
19.61369560	0.10266980	101.49480000
19.61574360	0.10266980	101.49480000
19.61779160	0.09476501	101.49480000
19.61983960	0.09476501	101.49480000
19.62188760	0.10266980	101.49480000
19.62393560	0.09476501	99.90772000
19.62598360	0.09476501	101.49480000
19.62803160	0.09476501	101.49480000
19.63007960	0.09476501	101.49480000
19.63212760	0.09476501	101.49480000
19.63417560	0.09476501	99.90772000
19.63622360	0.10266980	101.49480000
19.63827160	0.10266980	101.49480000
