Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

0.14659338	-108.87540000	-90.98198000
0.14686585	-109.16680000	-91.12466000
0.14713833	-108.88500000	-90.85081000
0.14741081	-108.67050000	-90.63457000
0.14768329	-108.35880000	-90.42674000
0.14795577	-108.93300000	-90.97460000
0.14822825	-108.57630000	-90.59065000
0.14850072	-108.26270000	-90.66441000
0.14877320	-108.31640000	-90.50028000
0.14904568	-107.98890000	-90.54350000
0.14931816	-108.11040000	-90.20366000
0.14959064	-108.62870000	-89.94389000
0.14986312	-108.69960000	-90.26218000
0.15013559	-108.57110000	-89.77670000
0.15040807	-108.70080000	-89.41385000
0.15068055	-108.35880000	-90.01785000
0.15095303	-108.93910000	-90.43653000
0.15122551	-109.10420000	-90.16570000
0.15149799	-109.12670000	-89.67681000
0.15177047	-108.29940000	-90.31139000
0.15204294	-108.05010000	-90.84001000
0.15231542	-107.81140000	-90.63045000
0.15258790	-108.05100000	-90.14445000
0.15286038	-108.31100000	-90.10570000
0.15313286	-108.13020000	-90.05952000
0.15340534	-108.06940000	-90.18951000
0.15367781	-108.50360000	-90.64320000
0.15395029	-108.72060000	-90.27679000
0.15422277	-109.06420000	-90.49999000
0.15449525	-108.89560000	-90.50079000
0.15476773	-108.77830000	-90.76836000
0.15504021	-108.66540000	-90.66487000
0.15531268	-108.23240000	-90.52332000
0.15558516	-108.78510000	-90.35854000
0.15585764	-109.32080000	-90.18535000
0.15613012	-108.60840000	-90.30866000
0.15640260	-108.19740000	-90.50665000
0.15667508	-109.06600000	-90.80498000
0.15694755	-109.32200000	-90.36173000
0.15722003	-109.33020000	-90.13376000
0.15749251	-108.61030000	-90.05230000
0.15776499	-108.10830000	-90.56338000
0.15803747	-108.26250000	-90.69604000
0.15830995	-108.42770000	-91.00539000
0.15858243	-108.75760000	-90.84129000
0.15885490	-109.02050000	-90.61819000
0.15912738	-109.38400000	-90.90826000
0.15939986	-108.72170000	-91.35265000
0.15967234	-108.96010000	-90.36731000
0.15994482	-108.58050000	-89.37297000
0.16021730	-108.59530000	-89.57533000
0.16048977	-108.92050000	-89.75743000
0.16076225	-109.19670000	-89.95486000
0.16103473	-108.94170000	-90.23280000
0.16130721	-108.49880000	-90.98886000
0.16157969	-108.31380000	-91.23931000
0.16185217	-108.07290000	-91.07149000
0.16212464	-108.01240000	-90.81886000
0.16239712	-108.12760000	-90.35871000
0.16266960	-108.45680000	-89.81716000
0.16294208	-108.57910000	-90.34116000
0.16321456	-108.84760000	-90.41898000
0.16348704	-109.24890000	-90.53781000
0.16375951	-108.64140000	-90.20849000
0.16403199	-108.18220000	-89.64165000
0.16430447	-108.63470000	-89.77007000
0.16457695	-109.49160000	-89.85715000
0.16484943	-109.38480000	-89.64235000
0.16512191	-108.92880000	-90.08035000
0.16539438	-108.79320000	-90.30227000
0.16566686	-108.65560000	-90.50568000
0.16593934	-108.53490000	-90.19514000
0.16621182	-108.62780000	-90.13319000
0.16648430	-108.58400000	-90.44239000
0.16675678	-108.51770000	-90.74685000
0.16702926	-108.57730000	-90.46112000
0.16730173	-109.07960000	-90.58826000
0.16757421	-108.69720000	-90.26983000
0.16784669	-109.40000000	-90.25069000
0.16811917	-109.11480000	-90.26962000
0.16839165	-108.72680000	-90.69983000
0.16866413	-108.74320000	-91.47640000
